tags: darakwon 13-과

[sound:가족.mp3]	가족 <span class="small light">/ 친척</span>	famille <span class="small light">/ parentèle</span>
[sound:입니다.mp3]	-입니다 <span class="발음">[<span style="font-weight: bold">임</span>니다]</span><hr/>-이십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">이다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">-이십니다</div>-입니다</div><div class="해요체"><div class="높임">-(이)세요</div>-이에요 / -예요</div></div><div class="과거"><div class="하십시오체"><div class="높임">-이셨습니다</div>-이었습니다 / -였습니다</div><div class="해요체"><div class="높임">-(이)셨어요</div>-이었어요 / -였어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">-이실 겁니다</div>-일 겁니다</div><div class="해요체"><div class="높임">-이실 거예요</div>-일 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">이시고</div>이고</div><div class="지만"><div class="높임">이시지만</div>이지만</div><div class="는데"><div class="높임">이신데</div>인데</div><div class="면"><div class="높임">이시면</div>이면</div><div class="서"><div class="높임">이셔서</div>이어서</div></div></div>	il est<p class="small">(하십시오체, registre formel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>
[sound:이에요_예요.mp3]	-이에요 / -예요<hr/>-(이)세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">이다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">-이십니다</div>-입니다</div><div class="해요체"><div class="높임">-(이)세요</div>-이에요 / -예요</div></div><div class="과거"><div class="하십시오체"><div class="높임">-이셨습니다</div>-이었습니다 / -였습니다</div><div class="해요체"><div class="높임">-(이)셨어요</div>-이었어요 / -였어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">-이실 겁니다</div>-일 겁니다</div><div class="해요체"><div class="높임">-이실 거예요</div>-일 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">이시고</div>이고</div><div class="지만"><div class="높임">이시지만</div>이지만</div><div class="는데"><div class="높임">이신데</div>인데</div><div class="면"><div class="높임">이시면</div>이면</div><div class="서"><div class="높임">이셔서</div>이어서</div></div></div>	il est<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li><li>on utilise <span class="em">-이에요 après une consonne</span> et <span class="em">-예요 après une voyelle</span></li></ul>
[sound:이었어요_였어요.mp3]	-이었어요 / -였어요<hr/>-(이)<span class="불규칙">셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">이다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">-이십니다</div>-입니다</div><div class="해요체"><div class="높임">-(이)세요</div>-이에요 / -예요</div></div><div class="과거"><div class="하십시오체"><div class="높임">-이셨습니다</div>-이었습니다 / -였습니다</div><div class="해요체"><div class="높임">-(이)셨어요</div>-이었어요 / -였어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">-이실 겁니다</div>-일 겁니다</div><div class="해요체"><div class="높임">-이실 거예요</div>-일 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">이시고</div>이고</div><div class="지만"><div class="높임">이시지만</div>이지만</div><div class="는데"><div class="높임">이신데</div>인데</div><div class="면"><div class="높임">이시면</div>이면</div><div class="서"><div class="높임">이셔서</div>이어서</div></div></div>	il était<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li><li>on utilise <span class="em">-이었어요 après une consonne</span> et <span class="em">-였어요 après une voyelle</span></li></ul>
[sound:일_거예요.mp3]	-<span class="불규칙">일</span> 거예요<p class="small">(*<span class="불규칙">이을</span> 거예요)</p><hr/>-이실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">이다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">-이십니다</div>-입니다</div><div class="해요체"><div class="높임">-(이)세요</div>-이에요 / -예요</div></div><div class="과거"><div class="하십시오체"><div class="높임">-이셨습니다</div>-이었습니다 / -였습니다</div><div class="해요체"><div class="높임">-(이)셨어요</div>-이었어요 / -였어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">-이실 겁니다</div>-일 겁니다</div><div class="해요체"><div class="높임">-이실 거예요</div>-일 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">이시고</div>이고</div><div class="지만"><div class="높임">이시지만</div>이지만</div><div class="는데"><div class="높임">이신데</div>인데</div><div class="면"><div class="높임">이시면</div>이면</div><div class="서"><div class="높임">이셔서</div>이어서</div></div></div>	il sera<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>

[sound:아닙니다.mp3]	아닙니다 <span class="발음">[아<span style="font-weight: bold">님</span>니다]</span><hr/>아니십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아니다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아니십니다</div>아닙니다</div><div class="해요체"><div class="높임">아니세요</div>아니에요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아니셨습니다</div>아니었습니다</div><div class="해요체"><div class="높임">아니셨어요</div>아니었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아니실 겁니다</div>아닐 겁니다</div><div class="해요체"><div class="높임">아니실 거예요</div>아닐 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아니시고</div>아니고</div><div class="지만"><div class="높임">아니시지만</div>아니지만</div><div class="는데"><div class="높임">아니신데</div>아닌데</div><div class="면"><div class="높임">아니시면</div>아니면</div><div class="서"><div class="높임">아니셔서</div>아니어서</div></div></div>	il n'est pas<p class="small">(하십시오체, registre formel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>
[sound:아니에요.mp3]	아니에요<hr/>아니세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아니다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아니십니다</div>아닙니다</div><div class="해요체"><div class="높임">아니세요</div>아니에요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아니셨습니다</div>아니었습니다</div><div class="해요체"><div class="높임">아니셨어요</div>아니었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아니실 겁니다</div>아닐 겁니다</div><div class="해요체"><div class="높임">아니실 거예요</div>아닐 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아니시고</div>아니고</div><div class="지만"><div class="높임">아니시지만</div>아니지만</div><div class="는데"><div class="높임">아니신데</div>아닌데</div><div class="면"><div class="높임">아니시면</div>아니면</div><div class="서"><div class="높임">아니셔서</div>아니어서</div></div></div>	il n'est pas<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>
[sound:아니었어요.mp3]	아니었어요<hr/>아니<span class="불규칙">셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아니다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아니십니다</div>아닙니다</div><div class="해요체"><div class="높임">아니세요</div>아니에요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아니셨습니다</div>아니었습니다</div><div class="해요체"><div class="높임">아니셨어요</div>아니었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아니실 겁니다</div>아닐 겁니다</div><div class="해요체"><div class="높임">아니실 거예요</div>아닐 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아니시고</div>아니고</div><div class="지만"><div class="높임">아니시지만</div>아니지만</div><div class="는데"><div class="높임">아니신데</div>아닌데</div><div class="면"><div class="높임">아니시면</div>아니면</div><div class="서"><div class="높임">아니셔서</div>아니어서</div></div></div>	il n'était pas<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>
[sound:아닐_거예요.mp3]	아<span class="불규칙">닐</span> 거예요<p class="small">(*아<span class="불규칙">니을</span> 거예요)</p><hr/>아니실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아니다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아니십니다</div>아닙니다</div><div class="해요체"><div class="높임">아니세요</div>아니에요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아니셨습니다</div>아니었습니다</div><div class="해요체"><div class="높임">아니셨어요</div>아니었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아니실 겁니다</div>아닐 겁니다</div><div class="해요체"><div class="높임">아니실 거예요</div>아닐 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아니시고</div>아니고</div><div class="지만"><div class="높임">아니시지만</div>아니지만</div><div class="는데"><div class="높임">아니신데</div>아닌데</div><div class="면"><div class="높임">아니시면</div>아니면</div><div class="서"><div class="높임">아니셔서</div>아니어서</div></div></div>	il ne sera pas<p class="small">(해요체, registre informel poli)</p><ul><li>la <span class="em">copule</span> sert à marquer l'identité</li></ul>

[sound:있습니다.mp3]	있습니다 <span class="발음">[이<span style="font-weight: bold">씀</span>니다]</span><hr/>계십니다 / 있으십니다<p class="발음">[계<span style="font-weight: bold">심</span>니다 / 이쓰<span style="font-weight: bold">심</span>니다]</p><p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">계시다 / 있으시다</div>있다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">계십니다 / 있으십니다</div>있습니다</div><div class="해요체"><div class="높임">계세요 / 있으세요</div>있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">계셨습니다 / 있으셨습니다</div>있었습니다</div><div class="해요체"><div class="높임">계셨어요 / 있으셨어요</div>있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">계실 겁니다 / 있으실 겁니다</div>있을 겁니다</div><div class="해요체"><div class="높임">계실 거예요 / 있으실 거예요</div>있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">계시고</div>있고</div><div class="지만"><div class="높임">계시지만</div>있지만</div><div class="는데"><div class="높임">계시는데</div>있는데</div><div class="면"><div class="높임">계시면</div>있으면</div><div class="서"><div class="높임">계셔서</div>있어서</div></div></div>	il est / il a<p class="small">(하십시오체, registre formel poli)</p><ul><li>verbe d'existence / de possession</li></ul>
[sound:있어요.mp3]	있어요 <span class="발음">[이써요]</span><hr/>계세요 / 있으세요<p class="발음">[계세요 / 이쓰세요]</p><p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">계시다 / 있으시다</div>있다</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">계십니다 / 있으십니다</div>있습니다</div><div class="해요체"><div class="높임">계세요 / 있으세요</div>있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">계셨습니다 / 있으셨습니다</div>있었습니다</div><div class="해요체"><div class="높임">계셨어요 / 있으셨어요</div>있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">계실 겁니다 / 있으실 겁니다</div>있을 겁니다</div><div class="해요체"><div class="높임">계실 거예요 / 있으실 거예요</div>있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">계시고</div>있고</div><div class="지만"><div class="높임">계시지만</div>있지만</div><div class="는데"><div class="높임">계시는데</div>있는데</div><div class="면"><div class="높임">계시면</div>있으면</div><div class="서"><div class="높임">계셔서</div>있어서</div></div></div>	il est / il a<p class="small">(해요체, registre informel poli)</p><ul><li>verbe d'existence / de possession</li></ul>
